BUSINESS_ID,MICROSITE_ACCOUNT_NUMBER,ACCOUNT_REGISTRATION_DATE,ADDRESS_ID,SOURCE_MERCHANT_ID,BUSINESS_TYPE,KYB_APPROVED_FLAG_MICROSITE,KYB_APPROVED_FLAG_SITE,KYB_STATUS,FULL_LEGAL_BUSINESS_NAME,BUSINESS_ACTIVITY_TYPE,BUSINESS_REGISTRATION_DATE,BUSINESS_BANK_NAME,PARTING_WAYS_FLAG,EDD_FLAG,STANDARD_EDD_FLAG_UPDATED_DATE,LOCAL_EDD_FLAG_UPDATED_DATE,PEP_FLAG,STANDARD_PEP_FLAG_UPDATED_DATE,LOCAL_PEP_FLAG_UPDATED_DATE,ENTITY_LIST_RESTRICTION_STATUS,ENTITY_LIST_RESTRICTION_DATE,RISK_LEVEL_INDICATOR,STANDARD_KYB_APPROVED_DATE,LOCAL_KYB_APPROVED_DATE,ROW_CREATED_TIMESTAMP,ROW_UPDATED_TIMESTAMP
70010407838,70035108301,5/1/2015,25088146709,4036700562,CORPORATION,TRUE,FALSE,In-Progress,Npath,Parent,3/3/2011,Gazbank,green,TRUE,12/5/2020,3/5/2018,Active,3/19/2019,12/29/2019,Yes,11/26/2018,Medium,6/25/2017,10/31/2020,02/15/2002 19:41:00,11/21/2020 12:15:00
14007209393,68098106018,7/14/2004,87941216201,87084004594,LLC,FALSE,FALSE,Rejected,Yotz,Industry,8/12/2005,IS Bank,orange,TRUE,2/14/2016,5/17/2019,Active,2/18/2017,6/22/2020,No,11/10/2020,Low,7/7/2009,2/9/2008,04/30/2000 14:13:00,11/26/2020 08:15:00
51049106784,15059600605,7/22/2016,48750837000,50005800871,GOVERNMENT,FALSE,FALSE,Approved,Rhynoodle,Parent,7/31/1990,Dalena,blue,FALSE,10/23/2018,9/7/2019,In-Active,5/18/2019,2/5/2018,No,4/11/2016,Low,8/25/2018,10/25/2005,02/17/2019 14:26:00,10/12/2017 12:52:00
72006109288,42087104931,6/20/2007,23676803503,24086506046,LIMITED_PARTNERSHIP,TRUE,TRUE,In-Progress,Npath,Customer,8/1/2009,NR BANK,blue,TRUE,10/2/2018,8/7/2017,In-Active,11/17/2018,6/7/2017,No,8/25/2013,High,1/14/2006,8/18/2019,02/24/2016 19:30:00,10/10/2017 16:30:00
24052808502,3003804290,1/3/2016,26332099603,68099603701,LLC,FALSE,TRUE,In-Progress,Devcast,Parent,12/12/2020,BKF,red,TRUE,8/5/2017,10/14/2015,In-Active,4/1/2018,7/26/2020,No,9/21/2011,Ultra High,11/27/2018,6/18/2003,04/06/2001 05:23:00,09/02/2019 22:09:00
35097706963,32084607474,9/8/2009,12980905407,41059801790,LLC,TRUE,TRUE,In-Progress,Latz,Sub-Industry,9/22/1984,EATP BANK,red,TRUE,11/25/2018,10/10/2016,Active,10/6/2020,3/24/2017,No,7/16/2018,Medium,9/30/2020,9/21/2003,05/14/2013 22:20:00,02/17/2016 09:54:00
11082006484,27067000731,11/20/2004,88928049208,15012900466,LIMITED_PARTNERSHIP,FALSE,FALSE,Approved,Skipstorm,Child,5/24/1991,Gazbank,blue,FALSE,8/16/2020,4/7/2020,In-Active,5/19/2017,12/15/2018,No,4/3/2015,High,1/11/2018,5/15/2012,10/06/2006 23:04:00,09/25/2018 00:04:00
70038505197,33077605023,4/28/2009,99636012305,58032205920,CORPORATION,TRUE,FALSE,In-Progress,Quimba,Parent,4/26/2016,KAPITAL,blue,FALSE,5/18/2015,9/8/2016,In-Active,6/12/2019,7/19/2018,Yes,7/22/2017,Low,1/16/2020,11/10/2003,04/15/2004 00:50:00,02/06/2017 07:18:00
49092809264,28023307152,11/26/2007,50456422305,78077805775,CORPORATION,TRUE,TRUE,Rejected,Mydo,Parent,5/12/1995,NOVOKIB,red,TRUE,6/27/2019,3/8/2017,Active,6/8/2019,9/21/2020,Yes,2/21/2014,Ultra High,7/20/2003,12/28/2015,11/06/2005 12:06:00,03/31/2020 09:14:00
14028203567,61059303752,1/24/2009,24645328403,49089608492,LIMITED_PARTNERSHIP,FALSE,FALSE,Submitted,Meedoo,Sub-Industry,9/14/1978,VOKBANK,orange,TRUE,4/11/2019,9/24/2015,Active,12/5/2017,2/3/2017,No,6/8/2014,Medium,2/12/2016,5/20/2009,10/11/2005 12:53:00,12/29/2020 14:34:00
48039208379,88068908180,6/16/2019,58290264703,88068501252,NONPROFIT,TRUE,TRUE,Approved,Miboo,Child,9/20/2018,LAKMA,green,TRUE,3/21/2019,9/17/2017,In-Active,12/26/2019,11/12/2018,Yes,9/1/2011,Ultra High,5/17/2020,2/19/2015,05/26/2017 11:10:00,10/03/2020 01:21:00
86060804195,84063401419,6/12/2011,48177054609,63044605638,LIMITED_PARTNERSHIP,FALSE,TRUE,Rejected,Tagopia,Industry,3/3/1980,Bank Zenit,green,TRUE,1/2/2021,4/4/2019,In-Active,6/27/2018,11/26/2020,Yes,4/20/2014,Medium,7/25/2020,12/4/2005,01/22/2018 05:43:00,02/24/2016 17:43:00
75067701387,99054900383,10/1/2000,7829362808,17063906139,NONPROFIT,FALSE,TRUE,Approved,Livefish,Sub-Industry,12/18/2006,Bank of Moscow,blue,TRUE,8/31/2016,5/3/2020,Active,1/18/2021,11/8/2018,No,2/20/2019,Ultra High,4/25/2005,10/25/2004,06/27/2013 05:20:00,08/06/2020 21:25:00
78048405708,86087508191,11/21/2004,3301412306,77020706025,LLC,FALSE,TRUE,Approved,Linkbuzz,Trust,3/4/1994,Globus,orange,TRUE,7/31/2016,8/7/2018,Active,5/10/2018,10/31/2019,Yes,8/2/2018,High,11/14/2007,3/19/2015,06/06/2001 02:35:00,07/24/2018 00:02:00
87044305122,42049505053,9/5/2012,31735403100,19030208721,NONPROFIT,TRUE,FALSE,Submitted,Shuffledrive,Industry,2/1/1993,LAKMA,red,FALSE,6/23/2018,7/16/2017,Active,7/20/2020,10/3/2020,Yes,9/29/2018,Low,5/15/2009,12/16/2016,04/09/2003 04:58:00,01/17/2020 15:01:00
72021200315,23040401736,3/18/2015,45251575805,35000701878,CORPORATION,TRUE,TRUE,Approved,Riffpath,Sub-Industry,7/13/1978,IS Bank,blue,FALSE,8/18/2020,12/3/2019,Active,4/12/2019,3/7/2019,Yes,1/9/2013,Ultra High,4/2/2003,8/30/2018,12/16/2002 17:32:00,03/25/2016 19:45:00
46037609224,49012507829,3/23/2004,74062997906,66043607370,LIMITED_PARTNERSHIP,TRUE,TRUE,Submitted,Meevee,Industry,5/21/1999,Bank of Moscow,green,FALSE,11/24/2017,10/15/2020,In-Active,4/18/2019,8/16/2019,Yes,11/4/2020,Ultra High,7/5/2012,1/30/2013,02/28/2011 06:04:00,01/08/2021 15:55:00
7040108998,74010309651,12/2/2016,35487595201,33049807752,CORPORATION,FALSE,TRUE,Rejected,Skiba,Industry,11/17/1994,Avangard,green,FALSE,10/16/2016,10/1/2019,In-Active,1/19/2021,6/2/2020,Yes,1/30/2020,Low,5/26/2018,12/11/2003,03/03/2005 12:33:00,08/24/2020 03:52:00
6032105671,60026909292,1/1/2014,41703163004,2000302442,LIMITED_PARTNERSHIP,FALSE,FALSE,Submitted,Jaxbean,Sub-Industry,11/20/2015,MIGROS,green,TRUE,7/24/2018,5/6/2015,In-Active,8/2/2019,8/15/2018,Yes,2/19/2014,Low,10/25/2003,3/10/2008,10/11/2011 03:06:00,08/09/2019 01:45:00
23087604152,70069906919,7/4/2004,29247859502,11073403084,GOVERNMENT,TRUE,TRUE,Approved,Myworks,Child,3/27/2002,EATP BANK,green,TRUE,6/11/2018,6/10/2019,In-Active,4/28/2020,1/23/2019,Yes,8/2/2015,Low,4/12/2019,4/11/2009,03/26/2003 15:01:00,09/03/2018 20:31:00
85067509881,49077800492,5/22/2004,25068219700,64092009382,CORPORATION,TRUE,TRUE,Approved,Voomm,Parent,2/9/1994,NOVOKIB,green,TRUE,10/9/2016,11/14/2020,Active,8/22/2017,12/30/2018,Yes,10/20/2015,High,9/30/2020,2/7/2018,04/12/2015 10:29:00,04/13/2018 23:23:00
8018609637,30027908071,4/6/2001,79454483408,68008809550,NONPROFIT,FALSE,FALSE,Approved,Skajo,Parent,3/7/2015,BRB Bank,red,FALSE,11/23/2015,11/7/2015,In-Active,2/8/2018,7/7/2019,No,5/20/2016,Medium,9/30/2020,4/15/2007,03/17/2018 12:36:00,01/23/2016 03:15:00
87088702053,86022209768,10/5/2004,30603575306,12042004868,NONPROFIT,TRUE,FALSE,Rejected,Flipopia,Sub-Industry,5/19/1990,Dalena,blue,TRUE,10/22/2015,6/1/2016,In-Active,3/13/2019,9/9/2020,No,8/28/2011,Low,4/28/2004,3/24/2011,09/14/2005 05:40:00,05/13/2016 14:08:00
61085105840,96053802012,9/20/2013,1196022601,86044906194,LLC,TRUE,FALSE,Submitted,Skyndu,Customer,2/15/1991,KAPITAL,red,FALSE,1/21/2021,2/25/2020,In-Active,10/11/2019,5/26/2018,Yes,9/10/2016,High,7/30/2017,5/15/2018,07/02/2011 15:48:00,01/06/2021 15:31:00
8008605030,55010102362,2/14/2001,37129459202,28063806029,LLC,FALSE,TRUE,Approved,Mudo,Parent,1/20/1978,KANSKII,green,TRUE,11/26/2016,10/19/2018,Active,11/9/2017,11/5/2019,No,4/22/2017,Medium,3/9/2012,1/25/2012,12/29/2008 18:16:00,04/22/2017 23:52:00
37084602817,77054907920,12/4/2014,33659570409,45001007080,GOVERNMENT,TRUE,TRUE,Submitted,Zava,Trust,10/1/2015,IS Bank,orange,TRUE,12/2/2020,2/5/2016,In-Active,3/7/2020,10/30/2019,Yes,12/9/2016,Medium,12/2/2014,6/24/2005,02/22/2009 17:41:00,05/09/2020 08:13:00
92069508437,18059801494,4/10/2017,78165428905,93012404666,LIMITED_PARTNERSHIP,FALSE,FALSE,In-Progress,Ailane,Sub-Industry,10/19/2007,NS BANK,green,FALSE,1/24/2019,10/15/2019,In-Active,2/11/2018,5/24/2018,No,7/31/2010,Low,12/18/2020,1/4/2010,10/21/2001 02:54:00,02/22/2017 04:25:00
45046009084,15067508863,4/25/2002,9835324000,36012005267,GOVERNMENT,FALSE,FALSE,In-Progress,Oyonder,Customer,1/17/2009,NR BANK,orange,TRUE,4/20/2016,5/31/2018,Active,3/23/2017,9/14/2019,No,1/29/2014,Medium,3/30/2006,5/29/2017,02/01/2005 13:21:00,03/29/2016 16:14:00
85074006452,54075708183,12/17/2007,9180481205,89079706500,LIMITED_PARTNERSHIP,FALSE,TRUE,Rejected,Dablist,Child,2/11/1989,MAIMA,blue,TRUE,8/26/2018,5/8/2017,In-Active,7/10/2017,9/17/2017,No,1/15/2011,Medium,11/11/2005,11/1/2018,05/09/2000 11:14:00,05/13/2020 00:05:00
21054802188,3031502517,9/9/2017,41170183209,31057707021,LLC,TRUE,FALSE,Rejected,Eamia,Sub-Industry,5/2/2012,NR BANK,green,FALSE,6/8/2019,12/12/2019,Active,7/14/2017,3/1/2018,Yes,9/4/2012,High,10/14/2004,7/11/2019,02/17/2004 09:40:00,11/27/2016 09:14:00
12002700549,10046505379,12/13/2004,31610809701,61069701770,CORPORATION,TRUE,FALSE,Rejected,Wordtune,Customer,2/25/2013,DOM BANK,orange,TRUE,8/19/2019,2/13/2016,Active,1/4/2021,1/24/2019,No,6/27/2017,High,6/5/2006,10/20/2017,03/19/2005 14:46:00,06/13/2016 08:55:00
75039804877,67085707452,12/3/2006,85583164202,7032204571,LLC,FALSE,TRUE,Rejected,Myworks,Customer,6/28/2002,BGF,red,FALSE,9/4/2020,12/27/2015,Active,8/12/2018,3/20/2020,No,12/5/2012,Low,12/25/2015,9/28/2016,12/06/2007 03:22:00,03/27/2017 04:42:00
71082007082,55082303291,11/19/2019,74148260900,72033006444,GOVERNMENT,TRUE,TRUE,In-Progress,Quatz,Child,11/8/2000,LAKMA,green,TRUE,12/7/2018,8/2/2019,Active,1/3/2021,6/12/2020,Yes,5/13/2010,Ultra High,11/26/2011,7/29/2017,07/09/2019 21:08:00,12/30/2018 00:41:00
5046304833,28031706909,1/25/2012,68675161104,32051604659,GOVERNMENT,FALSE,TRUE,Submitted,Blogpad,Child,7/7/2010,NAITOV,orange,FALSE,8/31/2020,6/26/2015,Active,5/20/2020,4/25/2019,No,2/28/2020,Ultra High,10/17/2010,5/8/2014,01/25/2000 13:52:00,09/29/2017 08:51:00
23053205101,89032705493,4/17/2010,5886496600,29058806279,LLC,FALSE,TRUE,Submitted,Riffpath,Child,11/26/1992,BGF,red,TRUE,7/1/2017,12/28/2016,Active,7/4/2020,12/8/2018,No,8/23/2019,High,3/2/2005,6/16/2006,04/20/2004 01:44:00,02/23/2019 03:51:00
15047402124,59002900787,1/31/2006,42018690901,59055600859,LIMITED_PARTNERSHIP,FALSE,FALSE,Approved,Bubbletube,Sub-Industry,1/9/2006,VEK,red,FALSE,5/9/2015,4/6/2016,Active,10/3/2019,10/6/2017,Yes,3/5/2015,Medium,7/16/2013,8/2/2018,02/10/2000 11:53:00,09/09/2016 10:59:00
76084708522,4031901242,4/14/2020,82992045108,79029901671,LIMITED_PARTNERSHIP,FALSE,FALSE,Submitted,Plajo,Sub-Industry,6/8/1988,IS Bank,red,FALSE,3/13/2017,3/12/2017,Active,5/24/2020,1/11/2018,Yes,8/16/2012,High,10/29/2007,5/30/2004,12/21/2011 05:47:00,01/27/2019 12:26:00
25088101584,18084006836,9/25/2012,96705799405,65060008071,CORPORATION,TRUE,TRUE,Approved,Zoomdog,Sub-Industry,11/2/1988,Bank of Moscow,red,TRUE,9/1/2018,3/13/2020,Active,1/13/2018,3/29/2019,No,9/16/2013,Ultra High,1/31/2003,9/29/2009,01/10/2015 01:52:00,07/21/2017 21:02:00
86065004510,43044600773,1/18/2020,23911504203,6041608843,CORPORATION,FALSE,TRUE,Approved,Demivee,Trust,5/1/2010,IS Bank,red,FALSE,8/19/2019,1/4/2016,In-Active,4/12/2017,3/8/2020,Yes,9/22/2018,Ultra High,9/21/2004,11/17/2003,04/07/2004 17:13:00,11/04/2016 23:20:00
37090009029,88091702390,8/13/2008,32309431407,67004003469,LLC,FALSE,FALSE,Submitted,Feedfish,Parent,1/12/1985,Avangard,red,FALSE,4/20/2015,5/29/2017,Active,10/29/2018,2/4/2020,No,3/20/2020,Ultra High,3/21/2006,6/14/2011,06/08/2013 06:00:00,10/05/2020 13:10:00
19007609570,75022907445,5/11/2016,13591675905,6081008176,LIMITED_PARTNERSHIP,FALSE,FALSE,Rejected,Bluezoom,Industry,7/7/2005,Bank Zenit,green,FALSE,2/21/2018,10/12/2017,In-Active,8/27/2019,12/10/2019,No,11/30/2018,Low,6/10/2011,3/2/2016,07/18/2016 08:15:00,05/23/2018 17:18:00
55091707472,72012304377,12/7/2009,5078297501,20081909444,CORPORATION,TRUE,TRUE,Approved,Katz,Industry,9/16/1998,BRB Bank,blue,FALSE,6/4/2016,12/18/2020,Active,10/13/2019,11/6/2018,Yes,4/2/2018,Medium,7/21/2011,12/6/2005,11/17/2006 09:42:00,01/07/2018 20:29:00
7067101849,88096100109,7/5/2011,23741370301,7018501010,NONPROFIT,FALSE,TRUE,Rejected,Realfire,Industry,4/2/2000,BPF,blue,FALSE,2/3/2019,2/8/2019,Active,6/4/2018,3/18/2019,No,7/11/2014,High,8/28/2005,12/5/2020,02/25/2006 14:03:00,05/23/2020 09:06:00
34078203810,57067203966,2/22/2011,49765621007,19086509738,LLC,TRUE,TRUE,Submitted,Skiba,Industry,2/6/2005,VTB,red,FALSE,9/3/2017,8/9/2015,Active,11/17/2018,9/2/2020,No,6/21/2020,Medium,9/10/2003,8/13/2008,11/22/2003 14:15:00,09/30/2018 06:54:00
74088104931,10027709549,12/2/2003,7272324600,67031807143,NONPROFIT,FALSE,FALSE,Rejected,Cogilith,Parent,1/5/1985,VEK,green,TRUE,7/16/2018,1/13/2017,In-Active,12/7/2020,12/31/2018,No,11/7/2012,Ultra High,7/5/2009,8/7/2003,06/23/2003 04:36:00,02/09/2017 09:35:00
99033508621,64074505606,5/19/2004,12147128708,9067009760,GOVERNMENT,FALSE,TRUE,Approved,Divape,Customer,7/18/2015,Integral,blue,TRUE,7/16/2020,4/29/2018,Active,3/10/2017,6/9/2020,Yes,10/27/2010,Low,1/4/2015,5/28/2004,05/13/2008 05:20:00,03/08/2020 19:32:00
5014505452,7083405242,6/23/2011,30470453005,28087906380,GOVERNMENT,FALSE,FALSE,Approved,Gevee,Parent,11/16/1999,VIKING,orange,TRUE,8/2/2020,8/11/2019,In-Active,11/19/2017,7/4/2017,No,1/14/2019,High,8/23/2007,2/12/2007,05/08/2008 00:59:00,10/11/2017 04:20:00
24049507836,52000800324,10/18/2006,99366098008,11035509555,GOVERNMENT,FALSE,FALSE,Rejected,Skajo,Industry,1/2/1990,IS Bank,orange,FALSE,4/27/2015,6/13/2016,In-Active,6/23/2017,12/8/2018,No,5/22/2010,Low,5/4/2020,11/21/2020,12/09/2018 19:56:00,09/17/2020 17:15:00
33060802953,35018601559,4/20/2008,47504458207,44094705482,LLC,FALSE,TRUE,Rejected,Mycat,Trust,4/4/2013,BGF,green,TRUE,12/22/2018,1/22/2020,Active,12/31/2017,11/18/2019,Yes,3/13/2019,High,6/18/2016,7/12/2012,01/28/2001 19:56:00,09/06/2020 01:42:00
63023900404,13040502791,1/14/2004,53908825603,24035302446,CORPORATION,FALSE,TRUE,Rejected,Quinu,Trust,6/28/1988,VIKING,red,TRUE,6/11/2020,1/10/2018,Active,8/13/2018,2/17/2017,No,7/5/2018,High,7/3/2008,5/31/2015,10/12/2001 13:37:00,05/14/2019 19:17:00
76049808478,49065404479,9/25/2020,6299622109,64086609446,CORPORATION,FALSE,FALSE,In-Progress,Edgewire,Child,4/15/2017,MIGROS,orange,TRUE,8/5/2017,9/23/2016,In-Active,12/20/2018,11/13/2019,No,3/27/2017,High,12/4/2012,11/13/2005,03/23/2013 11:52:00,03/27/2017 11:01:00
18081408607,93025207586,3/22/2007,10558608501,55053402511,NONPROFIT,FALSE,TRUE,Submitted,Shufflester,Child,1/29/2003,VOKBANK,red,FALSE,10/11/2018,8/29/2020,Active,12/21/2019,12/17/2020,No,1/7/2013,Low,12/4/2003,4/3/2016,08/25/2014 01:26:00,09/30/2019 09:45:00
64017503852,9095401478,10/19/2017,53063316405,51068806378,LIMITED_PARTNERSHIP,TRUE,TRUE,In-Progress,Zooveo,Industry,10/12/1981,BGF,orange,TRUE,5/23/2016,11/14/2020,Active,7/19/2017,2/14/2017,Yes,7/21/2016,Ultra High,12/8/2014,10/28/2018,01/04/2016 22:34:00,09/17/2020 22:40:00
77074008446,25079305440,9/14/2000,83597805208,50002907381,LIMITED_PARTNERSHIP,TRUE,FALSE,Rejected,Kanoodle,Industry,2/26/1983,BRB Bank,blue,TRUE,12/9/2020,4/9/2015,Active,6/6/2019,12/14/2019,Yes,4/24/2013,Low,8/7/2014,8/28/2003,07/23/2012 16:56:00,05/03/2020 11:09:00
29062702450,42053304522,12/22/2011,53833868105,47030504337,NONPROFIT,TRUE,TRUE,In-Progress,Jabberstorm,Trust,6/11/2014,Globus,red,TRUE,5/11/2016,6/11/2018,In-Active,9/17/2017,3/8/2020,No,7/18/2014,Medium,12/14/2012,1/19/2014,05/28/2012 12:14:00,08/05/2020 06:51:00
31096805611,85056806772,1/29/2001,35693850708,90071207162,CORPORATION,TRUE,TRUE,In-Progress,Wordtune,Customer,3/8/1999,Bank Zenit,blue,TRUE,5/7/2015,6/10/2015,In-Active,10/12/2020,9/30/2019,No,3/24/2016,Medium,3/11/2005,9/21/2009,07/15/2002 22:48:00,08/26/2018 05:03:00
2089209669,38030003050,12/14/2015,68889637408,32062205749,GOVERNMENT,FALSE,FALSE,Rejected,Shufflebeat,Customer,8/23/1991,Globus,blue,FALSE,12/24/2016,2/25/2017,In-Active,8/30/2019,10/8/2017,Yes,11/9/2020,Low,6/7/2012,2/14/2017,07/08/2010 20:57:00,01/12/2021 08:09:00
43030509012,78053408660,10/25/2017,71054870003,15084304179,GOVERNMENT,TRUE,TRUE,Submitted,Yoveo,Parent,12/23/2018,Integral,blue,FALSE,5/13/2016,11/24/2015,Active,9/2/2020,2/16/2017,Yes,9/7/2012,Ultra High,9/3/2007,4/6/2011,12/07/2008 17:07:00,12/17/2020 19:10:00
88000706124,83070802269,5/4/2016,22761125605,71059301139,CORPORATION,FALSE,FALSE,In-Progress,Photojam,Customer,4/14/2009,KAPITAL,green,TRUE,4/1/2016,10/2/2015,In-Active,10/29/2020,3/1/2018,No,9/7/2016,Low,2/16/2013,3/1/2012,02/07/2005 16:50:00,08/26/2020 05:12:00
24059304441,77035205064,5/5/2004,80672782808,67017805472,LLC,TRUE,TRUE,Approved,Youopia,Trust,10/29/2018,KAPITAL,blue,TRUE,12/15/2017,11/22/2017,In-Active,2/3/2020,11/22/2019,No,9/4/2011,High,2/26/2005,1/2/2019,06/22/2012 17:39:00,05/30/2017 15:43:00
32016604651,32054209143,9/4/2001,22337729504,72037201055,NONPROFIT,FALSE,FALSE,Approved,Browsezoom,Trust,10/21/1995,KANSKII,blue,TRUE,1/24/2015,3/7/2019,Active,12/19/2019,11/3/2018,Yes,12/29/2013,High,4/13/2003,5/5/2008,11/07/2002 09:47:00,02/07/2019 13:51:00
43053904428,92061500872,12/31/2003,11762256609,72030203281,GOVERNMENT,FALSE,TRUE,Rejected,Shuffletag,Sub-Industry,2/18/2003,Bank Zenit,blue,FALSE,12/17/2019,10/10/2020,In-Active,5/27/2017,11/27/2020,Yes,10/15/2013,High,2/12/2018,7/13/2013,06/16/2012 08:45:00,02/06/2017 02:58:00
93095001011,65090706242,3/22/2018,26496060601,39016702200,CORPORATION,TRUE,TRUE,In-Progress,Tanoodle,Child,8/31/2004,KAPITAL,orange,TRUE,4/3/2015,4/15/2016,In-Active,2/12/2018,12/24/2020,Yes,6/11/2019,Ultra High,9/2/2011,12/17/2004,11/19/2017 20:59:00,05/21/2017 21:49:00
10082408822,9095600623,12/15/2003,81910565000,43050701803,CORPORATION,TRUE,TRUE,Approved,Jetpulse,Industry,6/7/1983,KANSKII,orange,TRUE,8/20/2015,11/18/2016,In-Active,3/22/2020,10/30/2019,Yes,10/24/2014,Medium,6/13/2019,3/8/2016,02/22/2019 15:30:00,12/29/2016 22:14:00
17056607992,40020903868,5/9/2015,77751548307,2091808914,CORPORATION,FALSE,FALSE,Approved,Jayo,Child,9/8/2003,KOR,orange,TRUE,1/23/2019,4/5/2016,In-Active,11/16/2019,6/15/2018,Yes,10/26/2011,Low,6/28/2014,12/27/2004,12/17/2004 09:49:00,01/22/2018 18:42:00
81040604492,51042508934,9/3/2007,77408363602,39017709604,LLC,TRUE,FALSE,Rejected,Skalith,Customer,1/22/1983,VIKING,red,TRUE,7/6/2017,12/11/2020,In-Active,4/15/2019,1/1/2020,Yes,9/24/2018,High,4/16/2003,7/27/2013,12/29/2011 11:02:00,12/02/2018 06:37:00
20040408631,53022800090,5/2/2016,48881450705,41037202872,NONPROFIT,FALSE,FALSE,Approved,Centizu,Parent,9/22/1984,Avangard,red,FALSE,8/17/2019,8/13/2016,Active,3/26/2017,8/30/2019,No,2/14/2010,High,9/21/2020,11/27/2016,09/14/2003 13:21:00,07/24/2017 03:14:00
12058309003,49046001354,4/23/2020,85794051300,49032700038,LLC,FALSE,FALSE,Submitted,Mynte,Trust,4/17/1988,MBHHS,orange,TRUE,1/14/2016,11/3/2017,In-Active,6/3/2020,1/14/2018,No,8/10/2020,Ultra High,3/1/2016,9/21/2015,09/02/2019 11:21:00,07/02/2019 14:48:00
72090108257,69098509235,1/17/2003,35359710407,56088702755,GOVERNMENT,TRUE,TRUE,Rejected,Livetube,Customer,12/23/1997,Bank Zenit,green,FALSE,6/7/2019,5/16/2016,Active,7/27/2018,10/30/2017,No,1/12/2011,Low,4/28/2012,12/21/2015,09/19/2013 20:24:00,09/10/2019 06:23:00
66066403528,75058403819,9/12/2019,13602855200,50094703829,LLC,TRUE,FALSE,Rejected,Centimia,Industry,2/1/1994,Globus,blue,FALSE,4/29/2017,9/11/2020,Active,3/6/2018,8/26/2017,No,2/9/2013,Low,12/15/2017,11/28/2013,03/28/2004 10:53:00,05/07/2016 22:19:00
8055600581,61077904090,7/13/2013,5456645000,54047504217,GOVERNMENT,TRUE,TRUE,Approved,Quimba,Parent,5/2/1985,NAITOV,blue,TRUE,1/1/2016,8/9/2020,Active,1/2/2018,7/24/2018,No,12/2/2014,Ultra High,12/13/2008,2/1/2005,04/24/2013 07:21:00,05/18/2018 14:55:00
61012703949,62021507598,7/24/2009,36875904307,94030401370,LLC,TRUE,TRUE,Submitted,Skyba,Industry,5/5/2005,BPF,red,FALSE,11/1/2020,9/17/2015,Active,10/7/2020,7/13/2018,No,3/26/2019,Ultra High,1/16/2009,6/29/2013,10/22/2003 08:24:00,06/15/2020 11:11:00
89038801018,28047803649,7/1/2007,1810333201,5046308591,NONPROFIT,FALSE,FALSE,Rejected,Brainbox,Customer,7/2/2004,VEK,blue,FALSE,7/8/2017,8/27/2017,In-Active,6/17/2018,3/15/2018,No,5/16/2018,High,7/9/2013,12/14/2003,04/01/2019 10:24:00,02/04/2016 09:40:00
73055708445,9030507760,7/25/2020,39773628600,46081601813,NONPROFIT,FALSE,TRUE,Rejected,Camido,Industry,11/10/1997,KANSKII,orange,TRUE,10/20/2018,2/24/2018,Active,12/21/2019,5/20/2020,No,9/9/2017,Medium,9/17/2012,3/2/2018,05/20/2013 00:45:00,04/25/2019 14:38:00
69057508397,58050206977,4/20/2020,71013318900,76097206709,LIMITED_PARTNERSHIP,TRUE,TRUE,Approved,Jatri,Industry,1/8/2013,VTB,green,TRUE,10/19/2020,4/28/2016,In-Active,4/14/2018,2/27/2019,No,11/8/2013,High,8/6/2012,7/6/2011,04/26/2017 13:42:00,06/16/2017 10:41:00
78077309809,3069503222,6/3/2001,85518612603,78002007121,CORPORATION,FALSE,FALSE,Approved,Rhyloo,Customer,4/20/1993,Globus,red,FALSE,6/1/2016,4/26/2015,Active,2/28/2019,7/24/2019,No,9/24/2019,Ultra High,3/6/2019,7/22/2011,11/10/2007 01:50:00,06/03/2017 06:27:00
90066006325,85066900015,1/7/2017,83241306106,54049209122,NONPROFIT,TRUE,FALSE,Rejected,Mudo,Trust,10/21/1980,Avangard,red,TRUE,3/18/2019,12/21/2020,In-Active,6/27/2017,6/14/2020,No,4/18/2014,Medium,6/19/2003,5/7/2003,06/22/2002 02:05:00,09/12/2017 10:01:00
52004706993,28069704397,4/13/2011,3356110709,5093804958,LLC,TRUE,TRUE,Submitted,Wordware,Industry,10/17/1978,MBHHS,orange,TRUE,6/30/2018,9/6/2015,Active,4/27/2019,5/31/2017,Yes,10/23/2020,Ultra High,8/24/2010,2/3/2019,06/01/2011 23:27:00,12/30/2020 05:33:00
18033609732,2006006505,10/6/2017,11229685704,75063506482,GOVERNMENT,FALSE,FALSE,Rejected,Midel,Industry,4/3/1990,VOKBANK,orange,FALSE,9/2/2018,9/12/2020,Active,3/19/2019,10/12/2017,Yes,8/7/2016,Low,11/1/2010,5/17/2009,02/19/2014 01:17:00,07/12/2016 18:13:00
60092206476,68083509480,1/10/2015,40543531903,10061604451,CORPORATION,TRUE,FALSE,Approved,Oyoyo,Parent,10/23/1991,VTB,red,FALSE,10/28/2017,6/11/2016,In-Active,6/5/2020,7/30/2018,Yes,11/8/2016,Low,11/15/2014,12/13/2006,06/13/2000 03:05:00,11/05/2017 18:26:00
21075709224,19207613,7/14/2019,3388016108,4087701178,LIMITED_PARTNERSHIP,TRUE,FALSE,Rejected,Layo,Industry,6/4/1983,BKF,blue,TRUE,10/2/2020,5/27/2019,Active,9/8/2018,4/1/2017,No,5/17/2015,High,7/3/2017,11/30/2015,12/16/2016 23:40:00,07/09/2018 00:23:00
